代码,买入日期,3日收益%,5日收益%,10日收益%
510050,2008-06-13,2.51,-2.27,-6.81
510050,2008-06-17,0.82,-0.7,-11.01
510050,2008-06-30,-4.81,2.07,6.62
510050,2008-07-01,-0.21,8.46,5.9
510050,2008-07-02,9.31,16.82,1.72
510050,2008-08-12,-0.31,-5.95,-3.78
510050,2008-08-13,-6.55,7.79,-2.42
510050,2008-08-14,-4.55,2.9,-0.71
510050,2008-08-18,9.51,7.17,3.34
510050,2008-09-12,-19.75,12.04,-1.16
510050,2008-09-18,24.97,36.37,7.8
510050,2008-10-09,-2.45,-14.59,-15.59
510050,2008-10-16,5.22,-1.17,-14.6
510050,2008-10-17,-1.42,-8.62,-19.82
510050,2008-10-23,-13.85,-13.59,-16.09
510050,2008-10-24,-13.94,-12.25,-6.62
510050,2008-10-27,11.58,6.3,35.09
510050,2008-11-25,-3.09,-1.75,15.86
510050,2008-12-24,-2.72,-6.26,2.31
510050,2008-12-25,-3.6,2.49,2.9
510050,2008-12-26,-4.57,8.17,-0.14
510050,2008-12-29,3.64,7.97,9.65
510050,2008-12-30,12.05,4.88,10.62
510050,2008-12-31,12.05,9.14,18.0
510050,2009-02-19,-3.15,-6.81,2.95
510050,2009-04-23,-4.04,2.02,13.14
510050,2009-04-24,3.33,8.62,12.12
510050,2009-08-31,14.76,15.63,24.84
510050,2009-12-18,-3.19,-1.25,4.68
510050,2009-12-21,1.15,2.07,7.42
510050,2009-12-22,2.42,6.39,8.57
510050,2010-01-27,-3.4,1.26,0.06
510050,2010-01-28,-2.16,0.95,1.14
510050,2010-01-29,2.42,-1.59,2.74
510050,2010-02-01,3.72,0.26,4.11
510050,2010-04-20,-2.23,-5.96,-6.23
510050,2010-04-27,1.39,-0.28,-7.11
510050,2010-04-28,-0.21,-6.72,-4.06
510050,2010-04-29,0.63,-7.88,-5.06
510050,2010-06-02,-4.11,0.24,2.42
510050,2010-06-07,1.93,2.43,5.88
510050,2010-06-08,3.21,1.78,6.09
510050,2010-09-17,1.89,0.99,22.14
510050,2010-11-16,0.51,-4.09,-3.14
510050,2010-11-17,0.3,0.3,-1.7
510050,2011-05-04,-1.36,-0.36,-0.07
510050,2011-05-05,0.5,-2.09,-0.29
510050,2011-05-06,0.87,0.44,1.02
510050,2011-05-09,-1.09,-1.31,-3.06
510050,2011-05-25,0.69,2.21,-1.45
510050,2011-08-22,7.72,4.16,0.09
510050,2011-09-26,0.28,-1.71,6.74
510050,2011-10-10,7.14,8.59,5.5
510050,2011-11-17,-2.43,-3.96,-3.15
510050,2011-12-14,-1.6,-3.59,-4.59
510050,2011-12-15,2.6,0.73,-0.42
510050,2012-10-29,4.96,5.48,3.0
510050,2012-11-20,2.77,1.39,0.75
510050,2013-02-19,-7.12,-8.43,-4.72
510050,2013-02-22,0.39,5.01,1.56
510050,2013-03-13,-1.79,5.6,2.52
510050,2013-06-07,-5.05,-5.39,-20.63
510050,2013-06-13,-0.27,-6.41,-16.92
510050,2013-06-17,-5.23,-14.97,-12.26
510050,2013-06-20,-9.8,-11.23,-8.28
510050,2013-06-21,-11.55,-6.68,-7.25
510050,2013-06-24,-1.06,3.18,0.0
510050,2013-06-26,4.96,2.7,5.93
510050,2013-07-29,6.02,7.63,14.09
510050,2013-11-08,-1.74,1.35,5.11
510050,2013-12-23,-1.51,0.6,-3.02
510050,2014-01-07,-1.56,-1.77,-3.95
510050,2014-02-25,2.36,2.13,-3.37
510050,2014-05-07,3.25,2.71,-0.43
510050,2015-05-18,6.48,14.63,10.33
510050,2015-06-29,1.11,3.81,9.38
510050,2015-07-03,1.21,15.73,10.81
510050,2015-07-29,-2.76,-2.12,1.48
510050,2015-07-30,3.62,0.1,5.45
510050,2015-08-24,4.09,10.51,10.51
510050,2015-08-25,20.43,24.78,23.19
510050,2016-01-15,1.34,-0.19,-6.07
510050,2016-01-28,4.26,4.47,6.81
510050,2016-05-10,0.58,0.45,-0.06
510050,2016-09-13,-0.17,0.75,-0.69
510050,2016-09-14,0.81,1.16,0.35
510050,2016-12-16,-0.16,-1.19,-0.76
510050,2016-12-19,-0.05,0.27,0.76
510050,2016-12-20,-0.11,0.44,2.41
510050,2018-02-08,-3.58,-0.55,-2.17
510050,2018-02-09,2.62,6.32,2.2
510050,2018-02-12,5.21,6.87,2.29
510050,2018-03-26,0.0,-1.37,1.76
510050,2018-06-27,-3.05,-3.63,-0.53
510050,2018-06-28,-1.52,-2.45,3.13
510050,2018-08-03,1.8,4.57,-1.8
510050,2018-08-17,3.91,5.1,5.0
510050,2018-12-21,-1.38,-0.82,-0.1
510050,2019-08-05,-0.16,1.37,3.7
510050,2019-08-06,0.61,1.43,4.73
510050,2020-01-23,-4.73,-3.2,-1.53
510050,2020-02-03,5.62,5.49,9.65
510050,2020-03-16,-5.16,-5.62,-0.29
510050,2020-03-17,-2.15,-2.02,0.0
510050,2020-03-18,-2.81,2.98,2.29
510050,2020-03-19,2.79,5.0,6.28
510050,2021-03-08,1.6,-0.09,-1.15
510050,2021-03-09,3.44,2.37,-0.03
510050,2021-03-25,3.41,3.59,1.69
510050,2021-06-17,-0.46,0.28,2.14
510050,2021-07-27,0.24,3.37,5.72
510050,2022-03-07,-1.53,-4.48,-2.95
510050,2022-03-08,0.26,-8.43,-1.22
510050,2022-03-09,-2.06,-2.88,0.45
510050,2022-05-09,1.01,1.01,3.49
510050,2022-08-01,-1.57,-0.69,0.08
510050,2022-09-21,-1.49,-1.61,-3.91
510050,2022-09-22,0.45,-0.77,-4.31
510050,2022-10-11,1.99,1.27,-6.21
510050,2022-10-24,-0.9,-4.76,3.41
510050,2022-10-25,-2.97,0.23,2.97
510050,2022-10-31,4.34,8.58,11.45
510050,2023-04-24,1.35,2.94,1.84
510050,2023-05-25,-1.0,-2.51,-0.75
510050,2023-05-26,-2.64,-0.63,-0.33
510050,2023-05-29,-1.98,-0.67,0.13
510050,2023-11-28,-0.92,-3.83,-3.04
510050,2023-12-06,0.32,-1.19,-2.02
510050,2024-08-07,0.22,-0.4,1.19
510050,2024-09-04,-1.75,-2.34,-1.62
510050,2024-09-13,1.44,7.32,31.8
510050,2025-01-13,1.19,1.42,1.42
515180,2020-03-18,-3.87,2.86,-1.35
515180,2020-03-19,1.2,2.91,2.39
515180,2020-07-27,3.96,8.19,9.69
515180,2020-12-16,1.79,-0.96,-2.87
515180,2021-07-27,1.28,0.43,4.17
515180,2021-07-28,3.47,3.47,7.69
515180,2021-10-28,-1.02,0.61,1.73
515180,2022-01-25,-0.59,4.15,3.36
515180,2022-12-26,0.39,1.87,2.06
515180,2024-01-22,6.73,8.82,5.69
515180,2024-07-23,-0.67,-1.26,-1.51
515180,2024-07-24,-0.17,0.84,-0.93
515180,2025-01-09,-0.71,0.32,-0.48
515180,2025-01-13,2.93,2.44,3.99
512660,2016-12-12,2.81,2.19,3.33
512660,2017-04-18,-2.78,-4.5,-6.03
512660,2017-04-19,-3.89,-3.99,-6.13
512660,2017-05-08,-2.99,-2.88,-3.88
512660,2017-05-12,2.99,1.03,-2.99
512660,2017-11-27,0.35,0.12,2.46
512660,2018-01-16,1.63,2.13,2.38
512660,2018-02-07,0.42,1.12,9.22
512660,2018-05-14,0.37,1.97,-2.71
512660,2018-05-28,-3.67,-5.32,-7.47
512660,2018-05-29,-3.84,-2.3,-5.76
512660,2018-05-30,-1.71,-0.13,-5.65
512660,2018-05-31,0.26,-1.31,-6.57
512660,2018-06-11,-2.74,-10.81,-7.11
512660,2018-06-15,-6.06,-4.91,-0.43
512660,2018-06-19,1.84,4.14,10.28
512660,2018-08-03,-1.8,2.56,-0.6
512660,2018-08-06,4.32,7.25,3.55
512660,2018-08-17,2.27,1.66,3.63
512660,2018-10-16,-0.48,3.22,0.8
512660,2018-10-18,5.94,4.46,5.94
512660,2019-04-26,-9.55,-8.0,-4.39
512660,2019-04-29,-5.72,-4.92,-0.13
512660,2019-08-07,1.65,2.48,5.79
512660,2019-09-26,-1.31,0.39,-1.7
512660,2019-10-18,0.0,0.68,0.41
512660,2020-02-04,8.74,8.46,21.22
512660,2020-03-17,-0.38,-3.77,-5.79
512660,2020-03-18,-2.84,0.26,-3.49
512660,2020-04-01,6.16,7.5,6.96
512660,2020-04-28,6.4,7.17,7.43
512660,2020-05-25,0.63,3.5,1.75
512660,2020-09-07,-4.71,-4.89,0.63
512660,2020-09-10,0.95,0.19,0.38
512660,2020-09-24,3.12,5.02,6.34
512660,2021-01-27,-4.98,-6.67,-4.66
512660,2021-01-28,-2.35,-6.97,-4.38
512660,2021-02-01,-3.04,-4.65,-3.55
512660,2021-02-05,5.7,5.61,3.12
512660,2021-03-08,-3.85,-5.45,-1.41
512660,2021-03-09,0.5,-0.4,3.17
512660,2021-03-10,0.1,1.79,1.69
512660,2021-03-11,-1.66,1.47,0.49
512660,2021-08-17,4.58,8.55,8.31
512660,2022-01-07,-1.35,-2.92,-7.78
512660,2022-01-11,0.7,2.64,-4.5
512660,2022-01-21,-0.41,-2.52,-4.55
512660,2022-01-27,-1.01,0.67,0.67
512660,2022-03-07,-3.91,-3.91,-3.74
512660,2022-03-15,2.8,3.07,2.17
512660,2022-04-08,-5.86,-5.67,-9.29
512660,2022-04-11,-0.98,2.05,-11.93
512660,2022-04-13,3.06,1.09,-8.88
512660,2022-04-22,-5.43,0.51,5.74
512660,2022-04-25,2.89,12.99,15.43
512660,2022-04-26,13.81,16.82,21.0
512660,2022-09-01,4.42,6.54,4.33
512660,2022-10-10,3.29,8.55,11.84
512660,2023-06-07,0.0,0.1,5.01
512660,2023-06-08,0.39,1.06,3.47
512660,2023-07-21,0.84,0.37,0.37
512660,2023-12-20,4.19,2.97,4.07
512660,2024-01-17,-5.29,-2.4,-6.61
512660,2024-02-01,-0.39,7.49,9.95
512660,2024-02-02,8.3,11.24,14.46
512660,2024-02-05,14.92,14.64,21.82
512660,2024-04-12,1.77,3.54,5.31
512660,2024-08-12,0.23,-1.39,-4.62
512660,2024-08-21,-1.08,-1.8,-1.44
512660,2024-08-22,-2.41,0.24,-0.6
512660,2024-11-18,2.92,-2.07,1.41
512660,2024-11-25,1.44,3.56,2.31
512660,2024-11-26,3.7,3.79,4.96
512660,2024-12-17,1.92,0.48,0.19
512660,2025-01-03,-0.1,0.1,2.69
512660,2025-01-06,2.51,0.94,4.92
512660,2025-03-28,-1.63,-10.87,-1.63
512660,2025-04-07,8.95,10.36,9.17
512660,2025-09-04,0.17,3.17,1.54
512100,2017-01-16,-0.45,0.33,1.76
512100,2017-04-18,-1.97,-4.81,-3.73
512100,2017-11-17,3.21,1.22,2.22
512100,2018-02-01,-5.69,-4.37,-2.62
512100,2018-02-02,-5.09,-6.85,-1.91
512100,2018-02-05,-3.48,-3.73,0.83
512100,2018-02-06,-1.85,1.39,6.59
512100,2018-02-07,1.13,1.7,6.75
512100,2018-05-29,-2.84,-1.76,-3.62
512100,2018-05-30,0.4,1.11,-1.92
512100,2018-06-15,-8.14,-7.24,-6.82
512100,2018-06-19,0.63,0.91,1.71
512100,2018-08-03,-1.61,1.31,-3.39
512100,2018-08-06,2.98,4.14,-0.85
512100,2018-10-12,-2.9,-4.25,-1.77
512100,2018-10-15,-3.52,2.73,-1.58
512100,2018-10-16,-0.37,3.02,2.06
512100,2019-01-31,7.48,9.85,13.95
512100,2019-04-29,-5.75,-6.85,-1.71
512100,2019-08-06,0.67,2.02,7.39
512100,2020-02-03,7.84,10.48,16.97
512100,2020-02-04,7.45,8.67,18.4
512100,2020-03-16,-0.71,-3.9,-4.15
512100,2020-03-17,0.81,-2.23,-4.01
512100,2020-03-18,-2.27,1.7,-2.83
512100,2020-03-23,3.16,-0.26,5.06
512100,2020-05-22,1.65,2.59,6.29
512100,2020-09-28,3.41,7.56,5.77
512100,2021-02-05,4.29,8.4,4.5
512100,2021-03-10,1.99,3.55,1.99
512100,2021-09-29,2.29,0.85,4.34
512100,2022-01-21,-2.73,-5.38,-4.69
512100,2022-03-09,0.3,-1.35,2.86
512100,2022-04-11,0.0,-0.2,-14.21
512100,2022-04-22,-6.02,-2.73,1.77
512100,2022-04-25,0.52,7.32,10.93
512100,2022-04-26,8.87,9.4,15.5
512100,2022-09-01,3.66,3.13,-4.72
512100,2022-09-16,0.0,-1.68,-5.64
512100,2022-09-19,1.35,-1.94,-6.58
512100,2022-10-10,4.41,7.89,7.0
512100,2022-12-22,1.88,0.98,4.79
512100,2023-04-25,2.08,0.69,-1.08
512100,2023-07-24,0.36,1.89,1.74
512100,2023-10-23,3.18,6.54,8.2
512100,2023-12-18,-1.2,-2.24,-0.34
512100,2024-01-08,1.32,0.14,-9.79
512100,2024-01-17,-7.04,-4.32,-11.12
512100,2024-01-22,6.51,2.22,-14.18
512100,2024-01-30,-7.93,-7.62,1.52
512100,2024-02-01,-3.14,5.49,10.18
512100,2024-02-02,4.91,9.44,14.35
512100,2024-02-05,16.47,16.94,25.65
512100,2024-04-16,3.96,3.05,8.66
512100,2024-06-24,-0.36,1.08,-3.86
512100,2024-06-25,0.99,1.19,-0.93
512100,2024-08-22,-0.67,1.12,2.18
512100,2024-12-17,2.11,0.28,-3.13
512100,2025-01-02,-1.94,-2.2,0.04
512100,2025-01-03,0.4,-1.55,3.68
512100,2025-01-06,1.21,-0.76,4.87
512100,2025-04-08,5.59,6.58,7.26
512100,2025-11-21,2.48,3.67,4.05
512800,2018-02-12,3.82,4.59,0.19
512800,2018-03-16,0.97,-2.13,-3.87
512800,2018-03-26,1.21,-0.4,2.83
512800,2018-03-27,0.81,-1.01,1.62
512800,2018-06-27,-2.51,-2.28,0.68
512800,2018-06-28,-1.38,-1.15,3.44
512800,2018-12-21,-0.67,0.45,0.9
512800,2019-03-26,3.38,5.37,7.16
512800,2019-05-09,0.4,1.98,0.59
512800,2019-07-10,1.71,0.95,2.67
512800,2020-03-17,-2.65,-2.45,-1.22
512800,2020-03-18,-2.92,1.46,0.84
512800,2020-03-19,2.14,4.49,3.85
512800,2020-05-25,2.26,3.09,3.7
512800,2020-07-24,0.77,-0.19,1.35
512800,2020-07-27,0.58,1.55,3.5
512800,2020-09-04,0.56,-0.38,2.25
512800,2021-03-10,4.75,4.26,1.48
512800,2021-06-15,-0.81,-0.81,-1.45
512800,2021-07-27,-1.08,-0.36,3.41
512800,2021-08-05,4.92,5.28,5.65
512800,2022-03-08,-0.18,-7.09,-0.35
512800,2022-03-09,-1.08,-2.34,0.54
512800,2022-05-09,-0.37,0.18,0.74
512800,2022-07-15,1.88,1.13,0.38
512800,2022-10-21,-3.98,-4.98,-3.59
512800,2022-10-24,-1.03,-3.08,-0.41
512800,2023-03-10,0.57,0.76,0.57
512800,2024-03-14,-0.35,1.05,1.93
512800,2024-09-05,-0.81,-2.44,0.65
512800,2025-09-17,-2.61,-1.61,-3.48
510060,2009-12-18,-1.66,-0.06,4.49
510060,2010-01-26,-2.16,-4.46,-3.95
510060,2010-01-27,-2.84,-0.45,-1.55
510060,2010-01-28,-2.72,-0.71,-0.71
510060,2010-01-29,0.46,-1.89,0.52
510060,2010-02-02,0.47,0.53,1.2
510060,2010-04-20,-1.07,-2.8,-5.39
510060,2010-05-06,-3.22,0.07,-5.86
510060,2010-05-07,-0.37,1.05,-2.99
510060,2010-06-08,2.18,1.86,4.28
510060,2010-09-20,0.32,2.43,14.0
510060,2010-11-15,-3.71,-4.79,-5.07
510060,2010-11-16,-0.15,-2.97,-3.41
510060,2010-11-17,-0.52,-1.19,-2.31
510060,2011-08-09,2.22,2.99,0.6
510060,2011-10-10,4.45,4.45,2.54
510060,2011-11-18,-1.4,-1.75,-1.93
510060,2011-12-14,-1.12,-1.77,-1.96
510060,2011-12-15,1.24,0.0,0.29
510060,2013-06-06,-4.27,-4.55,-13.55
510060,2013-06-13,0.29,-3.92,-9.93
510060,2013-06-26,2.66,1.7,3.51
510060,2014-01-06,-0.42,-0.93,-2.7
510060,2014-01-10,0.0,-0.94,0.84
510060,2015-05-07,5.36,3.28,3.59
510060,2015-06-29,-2.44,-0.68,4.88
510060,2015-07-03,-5.43,14.26,8.88
510060,2015-08-24,-0.69,5.14,5.14
510060,2015-08-25,14.9,17.69,16.43
510060,2016-01-04,-4.97,-8.28,-11.71
510060,2016-01-05,-2.8,-6.34,-7.02
510060,2016-01-12,-4.44,-0.73,-9.55
510060,2016-01-28,2.59,2.97,4.88
510060,2017-08-11,1.02,1.81,5.31
510060,2017-09-20,0.11,-0.22,0.11
510060,2018-02-09,1.07,3.74,0.11
510060,2018-02-12,3.71,5.37,0.86
510060,2018-03-26,0.95,0.0,2.36
510060,2018-06-26,-0.24,-3.54,-0.37
510060,2018-06-27,-1.98,-2.41,-0.56
510060,2018-07-05,3.55,4.31,2.35
510060,2018-12-21,1.43,1.8,-0.06
510060,2019-04-29,-5.16,-7.58,-6.95
510060,2019-05-08,-1.01,0.9,-0.79
510060,2019-05-09,0.51,0.68,0.0
510060,2019-08-06,0.5,0.72,2.11
510060,2019-11-12,-0.38,0.16,0.22
510060,2020-02-03,4.39,4.76,7.41
510060,2020-03-18,-3.17,1.74,-0.96
510060,2020-07-27,2.11,3.54,5.33
510060,2020-09-14,0.77,2.52,-0.05
510060,2021-07-05,-0.34,0.48,-0.53
510060,2021-07-29,-0.3,-1.64,1.69
510060,2021-07-30,0.1,-0.45,2.35
510060,2021-11-10,0.98,0.1,-0.15
510060,2022-03-09,-1.76,-2.31,-2.01
510060,2022-03-15,3.17,3.12,3.01
510060,2022-09-27,-0.11,-1.28,-0.59
510060,2023-05-25,1.28,0.54,2.57
510060,2023-10-23,0.35,-0.1,0.5
510060,2023-10-24,1.01,0.61,0.45
510060,2023-11-28,0.2,-1.28,-0.41
510060,2023-11-29,0.57,-1.65,-1.18
510060,2024-09-04,-1.9,-3.29,-1.16
510060,2024-09-06,-2.93,-2.37,3.86
510060,2025-01-03,0.2,-1.63,-0.08
510060,2025-01-13,1.7,1.41,1.91
510060,2025-03-04,1.4,0.66,2.01
512190,2019-11-15,1.29,0.3,-0.8
512190,2020-02-28,4.64,6.18,0.09
512190,2020-03-18,-4.12,0.57,-3.26
512190,2021-07-29,4.51,1.25,6.45
512190,2021-10-08,-2.49,-2.32,-2.61
512190,2021-11-08,0.9,2.69,5.15
512190,2021-11-09,1.74,3.43,5.83
512190,2021-12-20,1.91,0.69,2.43
512190,2022-01-25,0.46,1.44,0.92
512190,2022-04-25,-0.99,2.35,2.6
512190,2022-04-26,4.05,5.85,5.92
512190,2022-09-23,1.26,-1.98,1.32
512190,2023-08-22,0.47,1.29,1.71
512190,2023-10-23,1.79,3.39,4.48
512190,2023-12-05,0.58,1.28,-0.77
512190,2024-02-05,6.77,8.93,10.19
512190,2024-07-24,2.06,5.3,2.81
512190,2024-09-10,-1.02,-0.57,10.43
512190,2025-01-03,0.5,-0.45,2.56
512190,2025-01-06,0.5,-0.89,3.35
512190,2025-04-08,4.09,5.29,6.96
512190,2025-11-19,-4.13,-2.66,-0.83
512190,2025-11-21,1.57,2.07,4.35
512190,2025-11-24,1.7,3.19,4.8
512160,2018-06-27,-2.04,-3.77,-1.57
512160,2018-06-28,-0.96,-3.34,3.18
512160,2018-07-04,4.58,2.29,3.92
512160,2018-07-05,5.77,6.75,4.61
512160,2018-08-03,-0.33,3.76,-4.08
512160,2018-08-06,5.17,4.83,-0.83
512160,2018-08-17,3.58,4.43,4.43
512160,2018-10-10,-6.78,-7.11,-4.46
512160,2018-12-19,-2.86,-4.46,-2.32
512160,2018-12-21,-1.47,-0.55,1.1
512160,2019-04-26,-6.52,-7.3,-5.74
512160,2019-05-07,-0.14,-2.77,-1.8
512160,2019-05-09,1.59,5.35,-0.29
512160,2019-08-06,0.83,2.48,7.15
512160,2020-02-03,11.29,12.48,19.39
512160,2020-03-16,-5.2,-6.82,-2.11
512160,2020-03-17,-1.26,-2.89,-0.5
512160,2020-03-18,-3.71,2.43,0.9
512160,2020-03-19,0.92,4.18,5.75
512160,2020-03-23,5.98,5.05,10.11
512160,2021-03-08,0.9,-0.75,-0.15
512160,2021-03-09,4.48,2.55,1.39
512160,2021-06-16,1.07,2.86,5.21
512160,2021-07-27,1.71,4.38,7.43
512160,2021-07-28,4.76,5.58,7.06
512160,2022-03-07,-2.0,-4.88,-3.12
512160,2022-03-08,1.4,-8.37,-0.74
512160,2022-03-09,-0.5,-1.84,1.84
512160,2022-04-21,-7.21,-3.06,-2.43
512160,2022-09-01,0.68,0.34,-3.3
512160,2022-09-02,1.45,2.64,-3.32
512160,2022-09-19,-1.23,-2.2,-5.8
512160,2022-09-23,-0.63,-1.52,0.36
512160,2022-10-10,1.21,4.39,-1.96
512160,2022-10-24,-0.19,-4.57,4.95
512160,2022-10-25,-3.06,0.0,4.2
512160,2022-10-31,5.19,9.98,10.08
512160,2022-12-20,-0.27,1.72,2.0
512160,2023-03-10,0.43,-0.6,0.69
512160,2023-05-31,1.08,-0.36,1.44
512160,2023-10-23,1.26,3.31,4.86
512160,2023-12-05,0.29,1.37,-1.57
512160,2023-12-19,0.1,-0.4,1.2
512160,2023-12-20,1.21,0.7,1.31
512160,2024-02-01,2.53,5.26,8.95
512160,2024-07-08,2.44,2.54,3.52
512160,2024-08-06,-0.2,-0.1,-0.39
512160,2024-09-13,1.36,6.06,35.95
512160,2024-11-26,2.05,3.6,4.62
512160,2025-01-03,0.35,-1.21,0.87
512160,2025-01-13,2.37,3.16,3.07
512160,2025-04-07,3.98,4.79,5.7
512750,2020-03-16,-4.95,-5.79,-1.26
512750,2020-03-17,-2.54,-3.07,-1.27
512750,2020-03-18,-3.14,1.41,0.43
512750,2020-03-19,1.33,3.21,3.43
512750,2020-05-25,1.5,2.58,3.76
512750,2021-07-12,0.28,-0.19,-3.74
512750,2021-10-28,-1.96,-1.77,-0.75
512750,2022-03-09,-1.79,-4.89,-0.47
512750,2022-07-15,1.54,0.29,-0.38
512750,2022-08-03,1.4,0.7,2.99
512750,2022-10-26,-3.84,-1.25,0.0
512750,2022-10-31,1.73,4.21,8.86
512750,2023-08-18,-0.93,-1.27,0.34
512750,2023-08-21,-0.51,1.88,3.34
512750,2023-10-20,-0.35,0.27,-0.71
512750,2024-06-13,0.58,0.5,0.67
512750,2024-08-07,0.08,0.08,2.24
512750,2024-11-22,1.26,1.11,3.32
512750,2025-11-28,0.0,0.54,-0.47
515030,2020-05-25,4.01,9.23,12.15
515030,2020-09-08,-2.94,2.37,3.51
515030,2020-09-10,7.47,10.56,5.68
515030,2020-11-18,5.39,4.48,2.43
515030,2021-02-25,2.26,-2.19,-3.41
515030,2021-02-26,5.53,0.86,-0.53
515030,2021-08-17,3.35,8.78,7.96
515030,2021-09-29,2.93,3.85,12.4
515030,2021-12-17,-2.68,-7.32,-4.02
515030,2021-12-20,0.42,-3.37,-2.87
515030,2022-03-08,3.81,-0.64,7.73
515030,2022-03-09,0.53,5.74,7.55
515030,2022-03-15,7.41,8.42,1.97
515030,2022-04-08,-6.37,-8.34,-14.71
515030,2022-04-11,0.11,-0.23,-14.68
515030,2022-04-12,-3.14,-1.96,-17.51
515030,2022-04-13,-0.57,-4.25,-8.68
515030,2022-04-21,-9.93,-1.53,2.88
515030,2022-04-22,0.25,5.04,10.46
515030,2022-04-25,7.2,11.67,17.61
515030,2022-04-26,14.76,12.18,21.56
515030,2022-08-26,-5.43,-7.49,-5.71
515030,2022-08-29,-5.64,-6.59,-3.84
515030,2022-08-31,-2.43,0.84,-5.64
515030,2022-09-01,0.6,0.05,-6.38
515030,2022-09-02,3.09,1.92,-4.91
515030,2022-10-10,5.41,6.79,2.65
515030,2022-12-23,1.13,0.18,4.24
515030,2023-02-17,-0.74,-1.37,-2.69
515030,2023-03-16,2.42,2.74,3.63
515030,2023-03-17,3.38,3.12,4.14
515030,2023-04-21,-1.98,-1.15,-1.6
515030,2023-04-24,0.45,-0.84,1.36
515030,2023-04-25,4.87,2.23,4.67
515030,2023-08-23,-0.29,2.36,2.29
515030,2023-09-21,-0.08,0.16,0.47
515030,2023-12-04,0.68,0.68,-5.28
515030,2024-01-08,4.23,1.71,-3.96
515030,2024-01-30,-4.83,-0.7,5.14
515030,2024-01-31,-4.91,4.5,7.06
515030,2024-02-01,1.02,7.17,7.89
515030,2024-02-02,8.15,9.74,11.85
515030,2024-02-05,12.47,10.65,16.02
515030,2024-03-25,-0.27,4.47,4.74
515030,2024-04-23,1.87,4.3,7.2
515030,2024-04-24,6.88,8.48,5.56
515030,2024-05-24,1.49,1.49,-0.84
515030,2024-06-21,-0.68,-3.5,-6.22
515030,2024-06-24,-0.7,-2.48,-6.45
515030,2024-06-25,-0.8,-2.5,-4.2
515030,2024-07-01,-1.32,-4.07,-0.41
515030,2024-07-08,5.52,3.82,5.41
515030,2024-08-09,-1.84,-1.52,-4.01
515030,2024-10-17,7.88,6.79,8.33
515030,2024-11-18,5.35,3.19,3.27
515030,2024-12-20,-0.98,-0.73,-7.02
515030,2024-12-23,0.66,1.08,-5.13
515030,2025-01-03,0.35,0.71,5.39
515030,2025-04-01,-11.07,-12.25,-9.09
515030,2025-04-08,5.16,5.8,5.98
512890,2019-08-06,0.18,0.73,2.75
512890,2019-08-07,1.29,1.1,2.76
512890,2020-01-23,-5.36,-4.84,-2.25
512890,2020-03-18,-2.82,1.88,0.19
512890,2020-12-24,0.0,0.61,1.21
512890,2021-07-27,0.0,-1.13,1.83
512890,2021-07-28,-0.14,-0.14,4.65
512890,2021-10-28,-1.98,-0.26,-0.53
512890,2021-10-29,0.66,-1.72,-0.53
512890,2022-03-15,6.56,7.63,9.64
512890,2023-05-25,2.65,2.21,4.3
512890,2023-06-26,2.14,3.95,3.72
512890,2023-08-18,0.32,-0.21,0.11
512890,2023-08-21,0.65,1.72,2.91
512890,2024-09-05,-2.32,-4.14,-1.92
512890,2024-09-06,-3.87,-3.67,3.36
512890,2025-02-24,0.93,0.37,0.0
512890,2025-07-29,-0.67,0.93,1.09
512890,2025-12-08,-1.43,-1.26,-1.43
512890,2025-12-10,-0.09,-0.43,0.09
512880,2016-12-06,0.0,-2.68,-4.81
512880,2017-04-18,-0.2,-0.99,-2.18
512880,2017-05-10,1.69,2.0,0.0
512880,2017-09-25,-0.18,0.91,-0.54
512880,2017-12-18,-0.41,-2.66,-1.13
512880,2018-02-08,-6.73,-6.1,-4.42
512880,2018-02-09,0.45,2.16,2.16
512880,2018-02-12,1.82,5.02,2.62
512880,2018-02-13,1.47,2.93,3.49
512880,2018-03-26,2.55,4.29,4.87
512880,2018-05-28,-4.05,-3.82,-4.86
512880,2018-05-30,1.47,1.71,-1.1
512880,2018-08-03,0.14,2.26,-0.56
512880,2018-10-15,-1.27,11.73,14.58
512880,2018-10-16,2.72,13.14,21.96
512880,2018-11-26,-0.26,4.34,-0.13
512880,2018-12-25,1.27,2.97,9.18
512880,2018-12-26,1.56,11.52,10.81
512880,2018-12-27,4.14,11.57,11.0
512880,2019-03-27,9.35,14.17,7.84
512880,2019-04-30,-9.36,-6.57,-11.85
512880,2019-05-08,0.66,1.21,-1.54
512880,2019-05-09,1.23,3.24,-0.22
512880,2019-08-02,-4.33,-4.23,-2.71
512880,2019-08-05,-1.11,0.0,6.19
512880,2019-08-06,-1.45,-0.45,6.02
512880,2019-08-07,2.38,1.47,7.36
512880,2020-02-03,3.69,4.8,12.18
512880,2020-02-04,4.15,5.04,11.77
512880,2020-03-23,2.41,2.19,3.95
512880,2020-05-25,1.22,5.11,3.78
512880,2020-07-28,4.8,6.4,3.37
512880,2020-09-11,0.0,4.49,3.56
512880,2020-10-27,-2.13,0.0,3.58
512880,2021-02-01,-3.65,-4.26,-2.09
512880,2021-02-05,2.91,5.54,-0.27
512880,2021-03-10,-0.67,0.0,2.02
512880,2021-04-13,0.89,2.57,0.1
512880,2021-07-28,3.09,3.38,4.73
